case,event,startTime,completeTime
249,I,2019/01/13 23:07:56.954,2019/01/13 23:07:56.954
257,E,2019/01/13 23:08:27.516,2019/01/13 23:08:27.516
260,D,2019/01/13 23:10:34.824,2019/01/13 23:10:34.824
244,O,2019/01/13 23:16:35.264,2019/01/13 23:16:35.264
248,O,2019/01/13 23:16:38.456,2019/01/13 23:16:38.456
254,H,2019/01/13 23:17:14.214,2019/01/13 23:17:14.214
262,A,2019/01/13 23:20:00.000,2019/01/13 23:20:00.000
256,G,2019/01/13 23:20:00.021,2019/01/13 23:20:00.021
250,M,2019/01/13 23:21:11.553,2019/01/13 23:21:11.553
259,C,2019/01/13 23:21:41.318,2019/01/13 23:21:41.318
252,L,2019/01/13 23:22:17.648,2019/01/13 23:22:17.648
253,E,2019/01/13 23:23:25.655,2019/01/13 23:23:25.655
247,G,2019/01/13 23:25:57.952,2019/01/13 23:25:57.952
258,A,2019/01/13 23:27:28.300,2019/01/13 23:27:28.300
261,B,2019/01/13 23:28:06.582,2019/01/13 23:28:06.582
255,I,2019/01/13 23:28:43.824,2019/01/13 23:28:43.824
249,J,2019/01/13 23:37:33.424,2019/01/13 23:37:33.424
257,G,2019/01/13 23:38:32.994,2019/01/13 23:38:32.994
263,A,2019/01/13 23:40:00.000,2019/01/13 23:40:00.000
262,D,2019/01/13 23:44:35.175,2019/01/13 23:44:35.175
260,F,2019/01/13 23:44:57.185,2019/01/13 23:44:57.185
256,I,2019/01/13 23:47:20.267,2019/01/13 23:47:20.267
250,O,2019/01/13 23:47:29.264,2019/01/13 23:47:29.264
255,J,2019/01/13 23:53:19.488,2019/01/13 23:53:19.488
252,M,2019/01/13 23:53:29.606,2019/01/13 23:53:29.606
261,C,2019/01/13 23:54:57.484,2019/01/13 23:54:57.484
253,G,2019/01/13 23:56:56.032,2019/01/13 23:56:56.032
259,A,2019/01/13 23:57:28.973,2019/01/13 23:57:28.973
258,D,2019/01/13 23:58:39.828,2019/01/13 23:58:39.828
264,A,2019/01/14 00:00:00.000,2019/01/14 00:00:00.000
247,I,2019/01/14 00:01:43.473,2019/01/14 00:01:43.473
257,H,2019/01/14 00:07:10.280,2019/01/14 00:07:10.280
249,K,2019/01/14 00:09:20.827,2019/01/14 00:09:20.827
263,B,2019/01/14 00:12:54.756,2019/01/14 00:12:54.756
260,E,2019/01/14 00:14:18.527,2019/01/14 00:14:18.527
256,J,2019/01/14 00:16:37.214,2019/01/14 00:16:37.214
262,F,2019/01/14 00:18:20.869,2019/01/14 00:18:20.869
255,K,2019/01/14 00:19:02.922,2019/01/14 00:19:02.922
265,A,2019/01/14 00:20:00.000,2019/01/14 00:20:00.000
261,A,2019/01/14 00:22:42.293,2019/01/14 00:22:42.293
253,H,2019/01/14 00:23:07.813,2019/01/14 00:23:07.813
252,N,2019/01/14 00:24:18.414,2019/01/14 00:24:18.414
259,B,2019/01/14 00:25:39.655,2019/01/14 00:25:39.655
258,F,2019/01/14 00:25:52.090,2019/01/14 00:25:52.090
264,D,2019/01/14 00:31:26.359,2019/01/14 00:31:26.359
247,J,2019/01/14 00:34:21.819,2019/01/14 00:34:21.819
249,M,2019/01/14 00:35:05.952,2019/01/14 00:35:05.952
266,A,2019/01/14 00:40:00.000,2019/01/14 00:40:00.000
263,C,2019/01/14 00:40:45.617,2019/01/14 00:40:45.617
256,L,2019/01/14 00:42:21.133,2019/01/14 00:42:21.133
265,D,2019/01/14 00:44:53.228,2019/01/14 00:44:53.228
260,G,2019/01/14 00:46:08.725,2019/01/14 00:46:08.725
261,D,2019/01/14 00:46:59.836,2019/01/14 00:46:59.836
262,E,2019/01/14 00:49:11.365,2019/01/14 00:49:11.365
255,M,2019/01/14 00:52:17.860,2019/01/14 00:52:17.860
258,E,2019/01/14 00:57:14.886,2019/01/14 00:57:14.886
259,C,2019/01/14 00:58:19.040,2019/01/14 00:58:19.040
267,A,2019/01/14 01:00:00.000,2019/01/14 01:00:00.000
264,F,2019/01/14 01:03:19.977,2019/01/14 01:03:19.977
249,O,2019/01/14 01:07:16.341,2019/01/14 01:07:16.341
247,K,2019/01/14 01:07:23.042,2019/01/14 01:07:23.042
266,B,2019/01/14 01:10:39.569,2019/01/14 01:10:39.569
263,A,2019/01/14 01:11:50.551,2019/01/14 01:11:50.551
261,F,2019/01/14 01:15:11.964,2019/01/14 01:15:11.964
255,N,2019/01/14 01:16:32.791,2019/01/14 01:16:32.791
262,G,2019/01/14 01:16:39.218,2019/01/14 01:16:39.218
265,F,2019/01/14 01:18:17.089,2019/01/14 01:18:17.089
260,I,2019/01/14 01:18:23.973,2019/01/14 01:18:23.973
256,M,2019/01/14 01:18:48.970,2019/01/14 01:18:48.970
268,A,2019/01/14 01:20:00.000,2019/01/14 01:20:00.000
258,G,2019/01/14 01:21:35.223,2019/01/14 01:21:35.223
259,A,2019/01/14 01:27:06.497,2019/01/14 01:27:06.497
264,E,2019/01/14 01:33:53.995,2019/01/14 01:33:53.995
267,B,2019/01/14 01:34:01.871,2019/01/14 01:34:01.871
266,C,2019/01/14 01:37:36.439,2019/01/14 01:37:36.439
269,A,2019/01/14 01:40:00.000,2019/01/14 01:40:00.000
247,M,2019/01/14 01:41:13.638,2019/01/14 01:41:13.638
261,E,2019/01/14 01:42:25.820,2019/01/14 01:42:25.820
263,B,2019/01/14 01:45:51.913,2019/01/14 01:45:51.913
260,J,2019/01/14 01:46:56.628,2019/01/14 01:46:56.628
256,O,2019/01/14 01:47:42.736,2019/01/14 01:47:42.736
262,H,2019/01/14 01:47:44.335,2019/01/14 01:47:44.335
265,E,2019/01/14 01:48:28.388,2019/01/14 01:48:28.388
258,H,2019/01/14 01:49:09.093,2019/01/14 01:49:09.093
268,D,2019/01/14 01:54:16.153,2019/01/14 01:54:16.153
259,B,2019/01/14 01:58:53.053,2019/01/14 01:58:53.053
270,A,2019/01/14 02:00:00.000,2019/01/14 02:00:00.000
264,G,2019/01/14 02:01:04.392,2019/01/14 02:01:04.392
266,A,2019/01/14 02:03:10.503,2019/01/14 02:03:10.503
267,C,2019/01/14 02:04:02.604,2019/01/14 02:04:02.604
247,N,2019/01/14 02:04:41.628,2019/01/14 02:04:41.628
269,D,2019/01/14 02:06:20.324,2019/01/14 02:06:20.324
261,G,2019/01/14 02:09:07.974,2019/01/14 02:09:07.974
260,L,2019/01/14 02:12:50.225,2019/01/14 02:12:50.225
263,C,2019/01/14 02:13:32.918,2019/01/14 02:13:32.918
271,A,2019/01/14 02:20:00.000,2019/01/14 02:20:00.000
268,F,2019/01/14 02:21:07.891,2019/01/14 02:21:07.891
265,G,2019/01/14 02:22:05.948,2019/01/14 02:22:05.948
264,I,2019/01/14 02:28:57.490,2019/01/14 02:28:57.490
259,C,2019/01/14 02:29:17.071,2019/01/14 02:29:17.071
270,D,2019/01/14 02:29:29.518,2019/01/14 02:29:29.518
269,F,2019/01/14 02:34:47.828,2019/01/14 02:34:47.828
267,A,2019/01/14 02:35:55.114,2019/01/14 02:35:55.114
266,D,2019/01/14 02:36:30.460,2019/01/14 02:36:30.460
272,A,2019/01/14 02:40:00.000,2019/01/14 02:40:00.000
263,A,2019/01/14 02:41:55.413,2019/01/14 02:41:55.413
261,I,2019/01/14 02:45:01.410,2019/01/14 02:45:01.410
260,M,2019/01/14 02:46:32.422,2019/01/14 02:46:32.422
271,B,2019/01/14 02:49:45.840,2019/01/14 02:49:45.840
268,E,2019/01/14 02:51:13.543,2019/01/14 02:51:13.543
265,H,2019/01/14 02:57:22.421,2019/01/14 02:57:22.421
259,A,2019/01/14 02:58:48.650,2019/01/14 02:58:48.650
273,A,2019/01/14 03:00:00.000,2019/01/14 03:00:00.000
264,J,2019/01/14 03:00:13.946,2019/01/14 03:00:13.946
266,F,2019/01/14 03:02:13.947,2019/01/14 03:02:13.947
270,F,2019/01/14 03:02:22.597,2019/01/14 03:02:22.597
269,E,2019/01/14 03:07:46.331,2019/01/14 03:07:46.331
267,B,2019/01/14 03:08:55.764,2019/01/14 03:08:55.764
261,J,2019/01/14 03:10:02.062,2019/01/14 03:10:02.062
263,D,2019/01/14 03:11:28.811,2019/01/14 03:11:28.811
272,B,2019/01/14 03:12:41.131,2019/01/14 03:12:41.131
260,O,2019/01/14 03:17:28.729,2019/01/14 03:17:28.729
274,A,2019/01/14 03:20:00.000,2019/01/14 03:20:00.000
271,C,2019/01/14 03:20:08.286,2019/01/14 03:20:08.286
268,G,2019/01/14 03:25:19.847,2019/01/14 03:25:19.847
259,D,2019/01/14 03:28:19.324,2019/01/14 03:28:19.324
270,E,2019/01/14 03:29:13.063,2019/01/14 03:29:13.063
264,K,2019/01/14 03:31:54.882,2019/01/14 03:31:54.882
269,G,2019/01/14 03:33:08.562,2019/01/14 03:33:08.562
273,D,2019/01/14 03:33:36.934,2019/01/14 03:33:36.934
261,K,2019/01/14 03:35:42.789,2019/01/14 03:35:42.789
266,E,2019/01/14 03:35:58.877,2019/01/14 03:35:58.877
275,A,2019/01/14 03:40:00.000,2019/01/14 03:40:00.000
267,C,2019/01/14 03:41:34.920,2019/01/14 03:41:34.920
263,F,2019/01/14 03:41:39.390,2019/01/14 03:41:39.390
272,C,2019/01/14 03:43:53.537,2019/01/14 03:43:53.537
268,I,2019/01/14 03:50:28.740,2019/01/14 03:50:28.740
274,B,2019/01/14 03:53:04.387,2019/01/14 03:53:04.387
271,A,2019/01/14 03:53:49.382,2019/01/14 03:53:49.382
270,G,2019/01/14 03:58:35.116,2019/01/14 03:58:35.116
259,F,2019/01/14 03:59:24.149,2019/01/14 03:59:24.149
264,M,2019/01/14 03:59:44.533,2019/01/14 03:59:44.533
276,A,2019/01/14 04:00:00.000,2019/01/14 04:00:00.000
269,I,2019/01/14 04:02:14.822,2019/01/14 04:02:14.822
273,F,2019/01/14 04:03:20.698,2019/01/14 04:03:20.698
261,M,2019/01/14 04:04:51.987,2019/01/14 04:04:51.987
266,G,2019/01/14 04:05:57.197,2019/01/14 04:05:57.197
275,D,2019/01/14 04:06:34.663,2019/01/14 04:06:34.663
272,A,2019/01/14 04:12:40.476,2019/01/14 04:12:40.476
267,A,2019/01/14 04:12:59.163,2019/01/14 04:12:59.163
263,E,2019/01/14 04:15:13.117,2019/01/14 04:15:13.117
271,B,2019/01/14 04:15:58.476,2019/01/14 04:15:58.476
268,J,2019/01/14 04:19:46.615,2019/01/14 04:19:46.615
277,A,2019/01/14 04:20:00.000,2019/01/14 04:20:00.000
274,C,2019/01/14 04:21:53.755,2019/01/14 04:21:53.755
259,E,2019/01/14 04:22:31.741,2019/01/14 04:22:31.741
270,I,2019/01/14 04:25:06.583,2019/01/14 04:25:06.583
264,N,2019/01/14 04:26:06.899,2019/01/14 04:26:06.899
269,J,2019/01/14 04:28:58.095,2019/01/14 04:28:58.095
276,D,2019/01/14 04:29:10.637,2019/01/14 04:29:10.637
273,E,2019/01/14 04:31:44.972,2019/01/14 04:31:44.972
261,N,2019/01/14 04:37:15.806,2019/01/14 04:37:15.806
275,F,2019/01/14 04:38:11.228,2019/01/14 04:38:11.228
271,C,2019/01/14 04:38:45.297,2019/01/14 04:38:45.297
278,A,2019/01/14 04:40:00.000,2019/01/14 04:40:00.000
267,B,2019/01/14 04:41:28.710,2019/01/14 04:41:28.710
263,G,2019/01/14 04:41:42.529,2019/01/14 04:41:42.529
272,D,2019/01/14 04:42:37.689,2019/01/14 04:42:37.689
266,H,2019/01/14 04:44:22.000,2019/01/14 04:44:22.000
259,G,2019/01/14 04:49:11.909,2019/01/14 04:49:11.909
277,B,2019/01/14 04:50:04.572,2019/01/14 04:50:04.572
270,J,2019/01/14 04:51:54.544,2019/01/14 04:51:54.544
274,A,2019/01/14 04:51:57.628,2019/01/14 04:51:57.628
269,K,2019/01/14 04:53:39.244,2019/01/14 04:53:39.244
268,K,2019/01/14 04:54:58.860,2019/01/14 04:54:58.860
279,A,2019/01/14 05:00:00.000,2019/01/14 05:00:00.000
273,G,2019/01/14 05:01:07.515,2019/01/14 05:01:07.515
276,F,2019/01/14 05:02:40.347,2019/01/14 05:02:40.347
275,E,2019/01/14 05:03:25.273,2019/01/14 05:03:25.273
263,I,2019/01/14 05:10:01.182,2019/01/14 05:10:01.182
267,C,2019/01/14 05:10:48.101,2019/01/14 05:10:48.101
278,B,2019/01/14 05:12:07.781,2019/01/14 05:12:07.781
271,A,2019/01/14 05:12:11.986,2019/01/14 05:12:11.986
272,F,2019/01/14 05:14:08.329,2019/01/14 05:14:08.329
259,I,2019/01/14 05:16:35.431,2019/01/14 05:16:35.431
270,L,2019/01/14 05:18:26.330,2019/01/14 05:18:26.330
280,A,2019/01/14 05:20:00.000,2019/01/14 05:20:00.000
277,C,2019/01/14 05:20:14.046,2019/01/14 05:20:14.046
274,B,2019/01/14 05:21:03.830,2019/01/14 05:21:03.830
268,M,2019/01/14 05:23:06.867,2019/01/14 05:23:06.867
269,M,2019/01/14 05:24:26.593,2019/01/14 05:24:26.593
279,B,2019/01/14 05:28:43.863,2019/01/14 05:28:43.863
273,H,2019/01/14 05:31:42.382,2019/01/14 05:31:42.382
263,J,2019/01/14 05:36:09.194,2019/01/14 05:36:09.194
275,G,2019/01/14 05:37:29.678,2019/01/14 05:37:29.678
271,D,2019/01/14 05:38:15.259,2019/01/14 05:38:15.259
276,E,2019/01/14 05:38:24.381,2019/01/14 05:38:24.381
281,A,2019/01/14 05:40:00.000,2019/01/14 05:40:00.000
267,A,2019/01/14 05:40:08.875,2019/01/14 05:40:08.875
272,E,2019/01/14 05:43:05.005,2019/01/14 05:43:05.005
278,C,2019/01/14 05:46:07.235,2019/01/14 05:46:07.235
259,J,2019/01/14 05:47:21.207,2019/01/14 05:47:21.207
269,N,2019/01/14 05:47:51.103,2019/01/14 05:47:51.103
274,C,2019/01/14 05:48:20.649,2019/01/14 05:48:20.649
270,M,2019/01/14 05:48:20.666,2019/01/14 05:48:20.666
268,N,2019/01/14 05:50:52.142,2019/01/14 05:50:52.142
280,B,2019/01/14 05:52:57.667,2019/01/14 05:52:57.667
277,A,2019/01/14 05:53:33.465,2019/01/14 05:53:33.465
279,C,2019/01/14 05:58:00.068,2019/01/14 05:58:00.068
282,A,2019/01/14 06:00:00.000,2019/01/14 06:00:00.000
271,F,2019/01/14 06:05:28.718,2019/01/14 06:05:28.718
263,K,2019/01/14 06:05:30.531,2019/01/14 06:05:30.531
281,B,2019/01/14 06:08:34.494,2019/01/14 06:08:34.494
276,G,2019/01/14 06:08:52.628,2019/01/14 06:08:52.628
275,H,2019/01/14 06:10:12.237,2019/01/14 06:10:12.237
267,B,2019/01/14 06:11:44.359,2019/01/14 06:11:44.359
272,G,2019/01/14 06:13:48.682,2019/01/14 06:13:48.682
274,A,2019/01/14 06:14:32.224,2019/01/14 06:14:32.224
278,A,2019/01/14 06:16:37.870,2019/01/14 06:16:37.870
270,O,2019/01/14 06:16:50.328,2019/01/14 06:16:50.328
259,K,2019/01/14 06:17:05.396,2019/01/14 06:17:05.396
283,A,2019/01/14 06:20:00.000,2019/01/14 06:20:00.000
280,C,2019/01/14 06:20:27.997,2019/01/14 06:20:27.997
277,D,2019/01/14 06:24:12.178,2019/01/14 06:24:12.178
282,D,2019/01/14 06:27:01.613,2019/01/14 06:27:01.613
279,A,2019/01/14 06:27:46.572,2019/01/14 06:27:46.572
276,I,2019/01/14 06:32:16.416,2019/01/14 06:32:16.416
263,M,2019/01/14 06:35:02.077,2019/01/14 06:35:02.077
281,C,2019/01/14 06:36:07.594,2019/01/14 06:36:07.594
271,E,2019/01/14 06:36:54.866,2019/01/14 06:36:54.866
267,C,2019/01/14 06:39:54.002,2019/01/14 06:39:54.002
284,A,2019/01/14 06:40:00.000,2019/01/14 06:40:00.000
274,D,2019/01/14 06:41:24.706,2019/01/14 06:41:24.706
278,D,2019/01/14 06:42:36.840,2019/01/14 06:42:36.840
272,H,2019/01/14 06:43:39.949,2019/01/14 06:43:39.949
259,M,2019/01/14 06:45:53.414,2019/01/14 06:45:53.414
280,A,2019/01/14 06:52:05.039,2019/01/14 06:52:05.039
282,F,2019/01/14 06:55:17.779,2019/01/14 06:55:17.779
277,F,2019/01/14 06:56:34.648,2019/01/14 06:56:34.648
283,B,2019/01/14 06:56:47.752,2019/01/14 06:56:47.752
279,B,2019/01/14 06:57:49.917,2019/01/14 06:57:49.917
285,A,2019/01/14 07:00:00.000,2019/01/14 07:00:00.000
263,O,2019/01/14 07:02:10.196,2019/01/14 07:02:10.196
271,G,2019/01/14 07:02:24.325,2019/01/14 07:02:24.325
276,J,2019/01/14 07:05:44.213,2019/01/14 07:05:44.213
284,D,2019/01/14 07:06:06.235,2019/01/14 07:06:06.235
281,A,2019/01/14 07:08:16.260,2019/01/14 07:08:16.260
274,F,2019/01/14 07:08:37.608,2019/01/14 07:08:37.608
267,A,2019/01/14 07:10:26.523,2019/01/14 07:10:26.523
259,O,2019/01/14 07:19:31.321,2019/01/14 07:19:31.321
286,A,2019/01/14 07:20:00.000,2019/01/14 07:20:00.000
278,F,2019/01/14 07:20:10.191,2019/01/14 07:20:10.191
280,B,2019/01/14 07:22:16.545,2019/01/14 07:22:16.545
283,C,2019/01/14 07:24:12.084,2019/01/14 07:24:12.084
277,E,2019/01/14 07:27:39.308,2019/01/14 07:27:39.308
282,E,2019/01/14 07:30:12.301,2019/01/14 07:30:12.301
271,H,2019/01/14 07:31:00.439,2019/01/14 07:31:00.439
279,C,2019/01/14 07:32:01.378,2019/01/14 07:32:01.378
285,D,2019/01/14 07:34:15.090,2019/01/14 07:34:15.090
276,K,2019/01/14 07:34:38.118,2019/01/14 07:34:38.118
284,F,2019/01/14 07:36:13.530,2019/01/14 07:36:13.530
287,A,2019/01/14 07:40:00.000,2019/01/14 07:40:00.000
274,E,2019/01/14 07:40:16.761,2019/01/14 07:40:16.761
281,D,2019/01/14 07:40:49.097,2019/01/14 07:40:49.097
267,B,2019/01/14 07:45:20.356,2019/01/14 07:45:20.356
280,C,2019/01/14 07:46:31.897,2019/01/14 07:46:31.897
286,B,2019/01/14 07:50:00.985,2019/01/14 07:50:00.985
283,A,2019/01/14 07:52:42.305,2019/01/14 07:52:42.305
277,G,2019/01/14 07:55:25.578,2019/01/14 07:55:25.578
278,E,2019/01/14 07:56:38.053,2019/01/14 07:56:38.053
288,A,2019/01/14 08:00:00.000,2019/01/14 08:00:00.000
282,G,2019/01/14 08:01:38.472,2019/01/14 08:01:38.472
285,F,2019/01/14 08:03:22.941,2019/01/14 08:03:22.941
279,A,2019/01/14 08:04:03.878,2019/01/14 08:04:03.878
284,E,2019/01/14 08:04:08.248,2019/01/14 08:04:08.248
276,M,2019/01/14 08:07:32.513,2019/01/14 08:07:32.513
287,B,2019/01/14 08:10:36.502,2019/01/14 08:10:36.502
274,G,2019/01/14 08:11:53.655,2019/01/14 08:11:53.655
267,C,2019/01/14 08:13:11.018,2019/01/14 08:13:11.018
281,F,2019/01/14 08:13:37.600,2019/01/14 08:13:37.600
286,C,2019/01/14 08:18:20.072,2019/01/14 08:18:20.072
280,A,2019/01/14 08:19:51.466,2019/01/14 08:19:51.466
289,A,2019/01/14 08:20:00.000,2019/01/14 08:20:00.000
283,D,2019/01/14 08:21:36.111,2019/01/14 08:21:36.111
277,I,2019/01/14 08:24:37.188,2019/01/14 08:24:37.188
288,B,2019/01/14 08:27:07.198,2019/01/14 08:27:07.198
278,G,2019/01/14 08:27:39.702,2019/01/14 08:27:39.702
282,H,2019/01/14 08:31:37.909,2019/01/14 08:31:37.909
284,G,2019/01/14 08:34:22.776,2019/01/14 08:34:22.776
274,I,2019/01/14 08:35:38.806,2019/01/14 08:35:38.806
279,B,2019/01/14 08:35:52.499,2019/01/14 08:35:52.499
285,E,2019/01/14 08:36:33.224,2019/01/14 08:36:33.224
276,N,2019/01/14 08:37:14.327,2019/01/14 08:37:14.327
287,C,2019/01/14 08:37:30.846,2019/01/14 08:37:30.846
290,A,2019/01/14 08:40:00.000,2019/01/14 08:40:00.000
267,A,2019/01/14 08:42:02.053,2019/01/14 08:42:02.053
281,E,2019/01/14 08:42:08.878,2019/01/14 08:42:08.878
280,B,2019/01/14 08:46:00.019,2019/01/14 08:46:00.019
286,A,2019/01/14 08:47:31.996,2019/01/14 08:47:31.996
283,F,2019/01/14 08:50:02.895,2019/01/14 08:50:02.895
289,D,2019/01/14 08:54:00.571,2019/01/14 08:54:00.571
288,C,2019/01/14 08:54:27.010,2019/01/14 08:54:27.010
277,J,2019/01/14 08:59:41.951,2019/01/14 08:59:41.951
291,A,2019/01/14 09:00:00.000,2019/01/14 09:00:00.000
278,I,2019/01/14 09:00:49.156,2019/01/14 09:00:49.156
274,J,2019/01/14 09:01:05.080,2019/01/14 09:01:05.080
287,A,2019/01/14 09:02:33.686,2019/01/14 09:02:33.686
279,C,2019/01/14 09:03:14.197,2019/01/14 09:03:14.197
284,I,2019/01/14 09:07:00.855,2019/01/14 09:07:00.855
285,G,2019/01/14 09:08:45.284,2019/01/14 09:08:45.284
281,G,2019/01/14 09:09:57.668,2019/01/14 09:09:57.668
267,B,2019/01/14 09:10:33.743,2019/01/14 09:10:33.743
286,D,2019/01/14 09:13:13.378,2019/01/14 09:13:13.378
290,D,2019/01/14 09:14:50.664,2019/01/14 09:14:50.664
280,C,2019/01/14 09:15:28.740,2019/01/14 09:15:28.740
292,A,2019/01/14 09:20:00.000,2019/01/14 09:20:00.000
283,E,2019/01/14 09:20:34.062,2019/01/14 09:20:34.062
289,F,2019/01/14 09:23:19.388,2019/01/14 09:23:19.388
288,A,2019/01/14 09:24:16.399,2019/01/14 09:24:16.399
291,B,2019/01/14 09:30:00.091,2019/01/14 09:30:00.091
279,A,2019/01/14 09:32:04.472,2019/01/14 09:32:04.472
274,L,2019/01/14 09:32:30.287,2019/01/14 09:32:30.287
277,L,2019/01/14 09:32:33.629,2019/01/14 09:32:33.629
278,J,2019/01/14 09:33:24.232,2019/01/14 09:33:24.232
287,B,2019/01/14 09:35:25.541,2019/01/14 09:35:25.541
284,J,2019/01/14 09:37:01.314,2019/01/14 09:37:01.314
281,I,2019/01/14 09:37:25.329,2019/01/14 09:37:25.329
285,I,2019/01/14 09:37:35.499,2019/01/14 09:37:35.499
293,A,2019/01/14 09:40:00.000,2019/01/14 09:40:00.000
290,F,2019/01/14 09:43:49.948,2019/01/14 09:43:49.948
267,C,2019/01/14 09:44:17.630,2019/01/14 09:44:17.630
292,B,2019/01/14 09:46:29.824,2019/01/14 09:46:29.824
280,A,2019/01/14 09:46:32.586,2019/01/14 09:46:32.586
286,F,2019/01/14 09:47:18.224,2019/01/14 09:47:18.224
283,G,2019/01/14 09:53:31.665,2019/01/14 09:53:31.665
289,E,2019/01/14 09:56:01.843,2019/01/14 09:56:01.843
288,D,2019/01/14 09:57:04.545,2019/01/14 09:57:04.545
279,B,2019/01/14 09:57:08.552,2019/01/14 09:57:08.552
294,A,2019/01/14 10:00:00.000,2019/01/14 10:00:00.000
285,J,2019/01/14 10:02:00.960,2019/01/14 10:02:00.960
274,M,2019/01/14 10:03:26.861,2019/01/14 10:03:26.861
284,K,2019/01/14 10:03:37.180,2019/01/14 10:03:37.180
278,K,2019/01/14 10:03:42.419,2019/01/14 10:03:42.419
277,M,2019/01/14 10:03:54.711,2019/01/14 10:03:54.711
291,C,2019/01/14 10:04:18.110,2019/01/14 10:04:18.110
287,C,2019/01/14 10:07:35.282,2019/01/14 10:07:35.282
290,E,2019/01/14 10:08:28.477,2019/01/14 10:08:28.477
281,J,2019/01/14 10:12:38.694,2019/01/14 10:12:38.694
293,B,2019/01/14 10:13:27.659,2019/01/14 10:13:27.659
280,B,2019/01/14 10:13:39.200,2019/01/14 10:13:39.200
286,E,2019/01/14 10:15:48.204,2019/01/14 10:15:48.204
267,A,2019/01/14 10:16:08.909,2019/01/14 10:16:08.909
292,C,2019/01/14 10:18:01.851,2019/01/14 10:18:01.851
295,A,2019/01/14 10:20:00.000,2019/01/14 10:20:00.000
279,C,2019/01/14 10:24:32.242,2019/01/14 10:24:32.242
283,H,2019/01/14 10:24:46.686,2019/01/14 10:24:46.686
294,B,2019/01/14 10:27:04.100,2019/01/14 10:27:04.100
288,F,2019/01/14 10:27:06.258,2019/01/14 10:27:06.258
289,G,2019/01/14 10:28:30.075,2019/01/14 10:28:30.075
278,M,2019/01/14 10:31:01.112,2019/01/14 10:31:01.112
285,K,2019/01/14 10:34:26.267,2019/01/14 10:34:26.267
277,O,2019/01/14 10:34:48.514,2019/01/14 10:34:48.514
287,A,2019/01/14 10:35:39.409,2019/01/14 10:35:39.409
284,M,2019/01/14 10:36:17.331,2019/01/14 10:36:17.331
291,A,2019/01/14 10:37:09.648,2019/01/14 10:37:09.648
293,C,2019/01/14 10:37:11.733,2019/01/14 10:37:11.733
274,O,2019/01/14 10:37:27.621,2019/01/14 10:37:27.621
296,A,2019/01/14 10:40:00.000,2019/01/14 10:40:00.000
290,G,2019/01/14 10:41:27.398,2019/01/14 10:41:27.398
281,K,2019/01/14 10:44:06.909,2019/01/14 10:44:06.909
292,A,2019/01/14 10:45:36.960,2019/01/14 10:45:36.960
295,D,2019/01/14 10:46:39.278,2019/01/14 10:46:39.278
267,B,2019/01/14 10:46:51.365,2019/01/14 10:46:51.365
286,G,2019/01/14 10:48:57.216,2019/01/14 10:48:57.216
280,C,2019/01/14 10:51:36.964,2019/01/14 10:51:36.964
289,I,2019/01/14 10:52:23.972,2019/01/14 10:52:23.972
294,C,2019/01/14 10:54:54.911,2019/01/14 10:54:54.911
279,A,2019/01/14 10:55:40.810,2019/01/14 10:55:40.810
288,E,2019/01/14 10:58:39.051,2019/01/14 10:58:39.051
297,A,2019/01/14 11:00:00.000,2019/01/14 11:00:00.000
285,M,2019/01/14 11:01:59.536,2019/01/14 11:01:59.536
284,O,2019/01/14 11:03:12.087,2019/01/14 11:03:12.087
293,A,2019/01/14 11:03:54.025,2019/01/14 11:03:54.025
278,O,2019/01/14 11:04:22.304,2019/01/14 11:04:22.304
296,D,2019/01/14 11:04:51.744,2019/01/14 11:04:51.744
291,D,2019/01/14 11:05:45.467,2019/01/14 11:05:45.467
287,B,2019/01/14 11:07:55.825,2019/01/14 11:07:55.825
290,H,2019/01/14 11:10:50.666,2019/01/14 11:10:50.666
281,M,2019/01/14 11:14:32.890,2019/01/14 11:14:32.890
292,B,2019/01/14 11:15:23.560,2019/01/14 11:15:23.560
267,C,2019/01/14 11:15:47.642,2019/01/14 11:15:47.642
295,F,2019/01/14 11:18:48.631,2019/01/14 11:18:48.631
298,A,2019/01/14 11:20:00.000,2019/01/14 11:20:00.000
289,J,2019/01/14 11:20:17.550,2019/01/14 11:20:17.550
279,B,2019/01/14 11:21:12.943,2019/01/14 11:21:12.943
286,I,2019/01/14 11:22:14.299,2019/01/14 11:22:14.299
280,A,2019/01/14 11:22:17.581,2019/01/14 11:22:17.581
294,A,2019/01/14 11:23:17.404,2019/01/14 11:23:17.404
285,O,2019/01/14 11:28:43.316,2019/01/14 11:28:43.316
296,F,2019/01/14 11:30:56.730,2019/01/14 11:30:56.730
297,B,2019/01/14 11:31:58.180,2019/01/14 11:31:58.180
288,G,2019/01/14 11:33:54.276,2019/01/14 11:33:54.276
293,B,2019/01/14 11:37:20.334,2019/01/14 11:37:20.334
287,C,2019/01/14 11:38:55.801,2019/01/14 11:38:55.801
299,A,2019/01/14 11:40:00.000,2019/01/14 11:40:00.000
291,F,2019/01/14 11:42:07.224,2019/01/14 11:42:07.224
292,C,2019/01/14 11:45:04.513,2019/01/14 11:45:04.513
281,N,2019/01/14 11:47:05.384,2019/01/14 11:47:05.384
279,C,2019/01/14 11:49:46.641,2019/01/14 11:49:46.641
289,K,2019/01/14 11:50:10.938,2019/01/14 11:50:10.938
295,E,2019/01/14 11:50:45.794,2019/01/14 11:50:45.794
