case,activitypair,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
80,D,1480,1127,848,0.0,299,308,559,852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,E,1779,1426,1147,299,0.0,607,260,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,F,1172,819,539,308,607,0.0,868,1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,G,2039,1686,1407,559,260,868,0.0,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,H,2332,1979,1699,852,553,1160,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,A,0.0,0.0,0.0,655,975,331,1246,1585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,D,655,0.0,0.0,0.0,320,324,592,930,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,E,975,0.0,0.0,320,0.0,644,271,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,F,331,0.0,0.0,324,644,0.0,915,1254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,G,1246,0.0,0.0,592,271,915,0.0,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,H,1585,0.0,0.0,930,610,1254,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,A,0.0,0.0,0.0,628,936,317,1249,0.0,1499,1733,0.0,2025,2351,0.0,2690
82,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,D,628,0.0,0.0,0.0,308,311,621,0.0,871,1105,0.0,1397,1723,0.0,2062
82,E,936,0.0,0.0,308,0.0,619,314,0.0,563,797,0.0,1089,1415,0.0,1754
82,F,317,0.0,0.0,311,619,0.0,933,0.0,1182,1416,0.0,1708,2034,0.0,2374
82,G,1249,0.0,0.0,621,314,933,0.0,0.0,249,484,0.0,775,1101,0.0,1441
82,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,I,1499,0.0,0.0,871,563,1182,249,0.0,0.0,234,0.0,526,852,0.0,1191
82,J,1733,0.0,0.0,1105,797,1416,484,0.0,234,0.0,0.0,292,618,0.0,957
82,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,L,2025,0.0,0.0,1397,1089,1708,775,0.0,526,292,0.0,0.0,326,0.0,666
82,M,2351,0.0,0.0,1723,1415,2034,1101,0.0,852,618,0.0,326,0.0,0.0,339
82,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,O,2690,0.0,0.0,2062,1754,2374,1441,0.0,1191,957,0.0,666,339,0.0,0.0
83,A,0.0,0.0,0.0,639,907,320,1181,1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,D,639,0.0,0.0,0.0,268,318,542,865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,E,907,0.0,0.0,268,0.0,587,274,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,F,320,0.0,0.0,318,587,0.0,861,1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,G,1181,0.0,0.0,542,274,861,0.0,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,H,1504,0.0,0.0,865,597,1184,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,A,0.0,0.0,0.0,602,924,339,1257,1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,D,602,0.0,0.0,0.0,322,263,655,924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,E,924,0.0,0.0,322,0.0,584,333,602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,F,339,0.0,0.0,263,584,0.0,918,1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,G,1257,0.0,0.0,655,333,918,0.0,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,H,1526,0.0,0.0,924,602,1186,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,A,0.0,266,564,1489,1703,1180,2001,0.0,2306,2564,0.0,2839,3135,0.0,3479
85,B,266,0.0,298,1223,1436,914,1734,0.0,2039,2297,0.0,2573,2868,0.0,3213
85,C,564,298,0.0,925,1139,616,1437,0.0,1742,2000,0.0,2275,2571,0.0,2915
85,D,1489,1223,925,0.0,213,309,511,0.0,817,1074,0.0,1350,1645,0.0,1990
85,E,1703,1436,1139,213,0.0,522,298,0.0,603,861,0.0,1137,1432,0.0,1777
85,F,1180,914,616,309,522,0.0,820,0.0,1126,1383,0.0,1659,1954,0.0,2299
85,G,2001,1734,1437,511,298,820,0.0,0.0,305,563,0.0,839,1134,0.0,1479
85,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,I,2306,2039,1742,817,603,1126,305,0.0,0.0,258,0.0,533,829,0.0,1174
85,J,2564,2297,2000,1074,861,1383,563,0.0,258,0.0,0.0,276,571,0.0,916
85,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,L,2839,2573,2275,1350,1137,1659,839,0.0,533,276,0.0,0.0,295,0.0,640
85,M,3135,2868,2571,1645,1432,1954,1134,0.0,829,571,0.0,295,0.0,0.0,345
85,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,O,3479,3213,2915,1990,1777,2299,1479,0.0,1174,916,0.0,640,345,0.0,0.0
86,A,0.0,269,613,1460,1784,1162,2114,0.0,2402,2681,0.0,3009,3368,3681,0.0
86,B,269,0.0,344,1191,1515,893,1844,0.0,2133,2411,0.0,2740,3099,3412,0.0
86,C,613,344,0.0,847,1172,549,1501,0.0,1789,2068,0.0,2396,2755,3068,0.0
86,D,1460,1191,847,0.0,324,298,654,0.0,942,1221,0.0,1549,1908,2221,0.0
86,E,1784,1515,1172,324,0.0,622,329,0.0,618,896,0.0,1225,1584,1897,0.0
86,F,1162,893,549,298,622,0.0,951,0.0,1240,1518,0.0,1847,2206,2519,0.0
86,G,2114,1844,1501,654,329,951,0.0,0.0,289,567,0.0,895,1255,1567,0.0
86,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,I,2402,2133,1789,942,618,1240,289,0.0,0.0,278,0.0,607,966,1279,0.0
86,J,2681,2411,2068,1221,896,1518,567,0.0,278,0.0,0.0,328,688,1001,0.0
86,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,L,3009,2740,2396,1549,1225,1847,895,0.0,607,328,0.0,0.0,359,672,0.0
86,M,3368,3099,2755,1908,1584,2206,1255,0.0,966,688,0.0,359,0.0,313,0.0
86,N,3681,3412,3068,2221,1897,2519,1567,0.0,1279,1001,0.0,672,313,0.0,0.0
86,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,A,0.0,0.0,0.0,651,973,341,1263,1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,D,651,0.0,0.0,0.0,321,311,612,898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,E,973,0.0,0.0,321,0.0,632,290,577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,F,341,0.0,0.0,311,632,0.0,922,1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,G,1263,0.0,0.0,612,290,922,0.0,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,H,1550,0.0,0.0,898,577,1209,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,A,0.0,309,644,1530,1862,1234,2181,2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,B,309,0.0,335,1221,1553,924,1872,2174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,C,644,335,0.0,886,1218,590,1537,1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,D,1530,1221,886,0.0,332,296,651,953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,E,1862,1553,1218,332,0.0,628,319,621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,F,1234,924,590,296,628,0.0,947,1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,G,2181,1872,1537,651,319,947,0.0,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,H,2483,2174,1839,953,621,1249,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,A,0.0,317,565,1465,1752,1129,2043,0.0,2292,2576,0.0,2904,3191,0.0,3463
89,B,317,0.0,248,1148,1435,813,1727,0.0,1975,2259,0.0,2587,2874,0.0,3147
89,C,565,248,0.0,900,1187,564,1478,0.0,1727,2011,0.0,2339,2626,0.0,2898
89,D,1465,1148,900,0.0,287,336,578,0.0,827,1111,0.0,1439,1726,0.0,1998
89,E,1752,1435,1187,287,0.0,622,292,0.0,540,824,0.0,1152,1439,0.0,1711
89,F,1129,813,564,336,622,0.0,914,0.0,1163,1447,0.0,1775,2062,0.0,2334
89,G,2043,1727,1478,578,292,914,0.0,0.0,248,532,0.0,860,1147,0.0,1420
89,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,I,2292,1975,1727,827,540,1163,248,0.0,0.0,284,0.0,612,899,0.0,1171
89,J,2576,2259,2011,1111,824,1447,532,0.0,284,0.0,0.0,328,615,0.0,887
89,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,L,2904,2587,2339,1439,1152,1775,860,0.0,612,328,0.0,0.0,287,0.0,559
89,M,3191,2874,2626,1726,1439,2062,1147,0.0,899,615,0.0,287,0.0,0.0,272
89,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,O,3463,3147,2898,1998,1711,2334,1420,0.0,1171,887,0.0,559,272,0.0,0.0
90,A,0.0,0.0,0.0,595,824,285,1111,0.0,1417,1752,2023,0.0,2330,0.0,2693
90,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,D,595,0.0,0.0,0.0,229,310,516,0.0,822,1157,1428,0.0,1735,0.0,2098
90,E,824,0.0,0.0,229,0.0,539,287,0.0,593,928,1199,0.0,1506,0.0,1869
90,F,285,0.0,0.0,310,539,0.0,826,0.0,1132,1467,1738,0.0,2045,0.0,2408
90,G,1111,0.0,0.0,516,287,826,0.0,0.0,307,641,912,0.0,1220,0.0,1582
90,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,I,1417,0.0,0.0,822,593,1132,307,0.0,0.0,335,606,0.0,913,0.0,1276
90,J,1752,0.0,0.0,1157,928,1467,641,0.0,335,0.0,271,0.0,578,0.0,941
90,K,2023,0.0,0.0,1428,1199,1738,912,0.0,606,271,0.0,0.0,307,0.0,670
90,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,M,2330,0.0,0.0,1735,1506,2045,1220,0.0,913,578,307,0.0,0.0,0.0,363
90,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,O,2693,0.0,0.0,2098,1869,2408,1582,0.0,1276,941,670,0.0,363,0.0,0.0
91,A,0.0,0.0,0.0,566,880,293,1198,1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,D,566,0.0,0.0,0.0,314,273,632,1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,E,880,0.0,0.0,314,0.0,587,318,714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,F,293,0.0,0.0,273,587,0.0,905,1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,G,1198,0.0,0.0,632,318,905,0.0,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,H,1594,0.0,0.0,1028,714,1301,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,A,0.0,0.0,0.0,607,882,311,1190,0.0,1509,1794,2104,0.0,2401,2706,0.0
92,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,D,607,0.0,0.0,0.0,275,297,582,0.0,901,1186,1497,0.0,1793,2099,0.0
92,E,882,0.0,0.0,275,0.0,572,308,0.0,626,911,1222,0.0,1518,1824,0.0
92,F,311,0.0,0.0,297,572,0.0,879,0.0,1198,1483,1793,0.0,2090,2396,0.0
92,G,1190,0.0,0.0,582,308,879,0.0,0.0,319,604,914,0.0,1211,1516,0.0
92,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,I,1509,0.0,0.0,901,626,1198,319,0.0,0.0,285,595,0.0,892,1198,0.0
92,J,1794,0.0,0.0,1186,911,1483,604,0.0,285,0.0,311,0.0,607,913,0.0
92,K,2104,0.0,0.0,1497,1222,1793,914,0.0,595,311,0.0,0.0,297,602,0.0
92,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,M,2401,0.0,0.0,1793,1518,2090,1211,0.0,892,607,297,0.0,0.0,306,0.0
92,N,2706,0.0,0.0,2099,1824,2396,1516,0.0,1198,913,602,0.0,306,0.0,0.0
92,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,A,0.0,332,652,1538,1901,1258,2162,2470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,B,332,0.0,320,1205,1568,926,1830,2138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,C,652,320,0.0,885,1248,606,1510,1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,D,1538,1205,885,0.0,363,279,625,933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,E,1901,1568,1248,363,0.0,642,262,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,F,1258,926,606,279,642,0.0,904,1212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,G,2162,1830,1510,625,262,904,0.0,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,H,2470,2138,1818,933,570,1212,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,A,0.0,0.0,0.0,565,919,292,1258,1544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,D,565,0.0,0.0,0.0,354,273,692,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,E,919,0.0,0.0,354,0.0,628,338,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,F,292,0.0,0.0,273,628,0.0,966,1252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,G,1258,0.0,0.0,692,338,966,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,H,1544,0.0,0.0,979,625,1252,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,A,0.0,296,565,3285,3611,2964,3915,0.0,4122,4445,4697,0.0,4990,0.0,5312
95,B,296,0.0,268,2989,3314,2667,3618,0.0,3826,4149,4400,0.0,4693,0.0,5015
95,C,565,268,0.0,2720,3046,2399,3350,0.0,3558,3880,4132,0.0,4425,0.0,4747
95,D,3285,2989,2720,0.0,325,322,630,0.0,837,1160,1412,0.0,1705,0.0,2026
95,E,3611,3314,3046,325,0.0,647,304,0.0,512,834,1086,0.0,1379,0.0,1701
95,F,2964,2667,2399,322,647,0.0,951,0.0,1159,1481,1733,0.0,2026,0.0,2348
95,G,3915,3618,3350,630,304,951,0.0,0.0,208,530,782,0.0,1075,0.0,1397
95,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,I,4122,3826,3558,837,512,1159,208,0.0,0.0,323,574,0.0,867,0.0,1189
95,J,4445,4149,3880,1160,834,1481,530,0.0,323,0.0,252,0.0,545,0.0,867
95,K,4697,4400,4132,1412,1086,1733,782,0.0,574,252,0.0,0.0,293,0.0,615
95,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,M,4990,4693,4425,1705,1379,2026,1075,0.0,867,545,293,0.0,0.0,0.0,322
95,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,O,5312,5015,4747,2026,1701,2348,1397,0.0,1189,867,615,0.0,322,0.0,0.0
96,A,0.0,279,587,2401,2635,2091,2956,3320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,B,279,0.0,308,2121,2356,1812,2677,3041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,C,587,308,0.0,1814,2048,1504,2369,2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,D,2401,2121,1814,0.0,234,310,555,920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,E,2635,2356,2048,234,0.0,544,321,685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,F,2091,1812,1504,310,544,0.0,865,1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,G,2956,2677,2369,555,321,865,0.0,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,H,3320,3041,2733,920,685,1229,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
